Session ID	案例总数	PMID	年份	案例详情
e920a5f6-19f6-4018-a5f1-5dcadc14b327	3	32443241	2023	[{"case_id":"case_1","case_type":"animal","metal_type":"铅","metal_compound":"未指定","species":"斑马鱼","exposure_route":["水生暴露"],"exposure_dose":{"value":"未指定","unit":"未指定"},"is_fatal":false,"study_design":"使用CRISPR/Cas9系统构建的nrf2a基因突变斑马鱼，以评估铅、锰和镉的氧化毒性。"},{"case_id":"case_2","case_type":"animal","metal_type":"锰","metal_compound":"未指定","species":"斑马鱼","exposure_route":["水生暴露"],"exposure_dose":{"value":"高剂量","unit":"未指定"},"is_fatal":true,"study_design":"使用CRISPR/Cas9系统构建的nrf2a基因突变斑马鱼，以评估铅、锰和镉的氧化毒性。"},{"case_id":"case_3","case_type":"animal","metal_type":"镉","metal_compound":"未指定","species":"斑马鱼","exposure_route":["水生暴露"],"exposure_dose":{"value":"未指定","unit":"未指定"},"is_fatal":true,"study_design":"使用CRISPR/Cas9系统构建的nrf2a基因突变斑马鱼，以评估铅、锰和镉的氧化毒性。"}]
e93f191b-b1c4-43b7-bd6a-0ab1459acc50	1		2019	[{"case_id":"case_1","case_type":"animal","metal_type":"铅","metal_compound":"铅醋酸","species":"Sprague-Dawley大鼠","exposure_route":["口服"],"exposure_dose":{"value":500,"unit":"ppm"},"is_fatal":false,"study_design":"评估Salidroside对铅诱导的氧化应激和肝毒性的保护效果，通过建立动物模型，将40只健康的Sprague-Dawley大鼠分为对照组、铅醋酸暴露组、低剂量Salidroside处理组和高剂量Salidroside处理组，暴露时间为60天。"}]
e94c3680-d70a-4ec9-8afe-8649f8b8e6a9	1	31557574	2020	[{"case_id":"case_1","case_type":"animal","metal_type":"汞","metal_compound":"Hg","species":"Tricholoma spp. mushrooms","exposure_route":["dietary intake"],"exposure_dose":{"value":0.1,"unit":"mg/kg dry matter"},"is_fatal":false,"study_design":"Study of mercury contamination, bio-concentration, and distribution in wild mushrooms of the genus Tricholoma from southern and northern regions of Europe."}]
e95414f9-ce7d-4608-a99d-d70eaf32b9a2	1	40913351		[{"case_id":"case_1","case_type":"human","metal_type":"铅","metal_compound":"aqueous lead","species":"children","exposure_route":["drinking-water"],"exposure_dose":{"value":5,"unit":"μg/dL"},"is_fatal":false,"study_design":"case study in Toamasina, Madagascar; measured aqueous lead and BLL of children pre- and postremediation efforts (removal of leaded pump components in hand pumps)"}]
e955227a-16d0-4a57-a1d3-a1e71faff18e	3		2020	[{"case_id":"1","case_type":"animal","metal_type":"Mercury","metal_compound":"Mercuric chloride (HgCl2)","species":"Wistar rats","exposure_route":["oral"],"exposure_dose":{"value":5,"unit":"μg/L"},"is_fatal":false,"study_design":"Female Wistar rats were orally exposed to mercury (5, 50 and 500 μg/L in drinking water) for 28 days to investigate the toxicodynamics of mercuric chloride (HgCl(2))-induced alterations in myometrial activity."},{"case_id":"2","case_type":"animal","metal_type":"Mercury","metal_compound":"Mercuric chloride (HgCl2)","species":"Wistar rats","exposure_route":["oral"],"exposure_dose":{"value":50,"unit":"μg/L"},"is_fatal":false,"study_design":"Female Wistar rats were orally exposed to mercury (5, 50 and 500 μg/L in drinking water) for 28 days to investigate the toxicodynamics of mercuric chloride (HgCl(2))-induced alterations in myometrial activity."},{"case_id":"3","case_type":"animal","metal_type":"Mercury","metal_compound":"Mercuric chloride (HgCl2)","species":"Wistar rats","exposure_route":["oral"],"exposure_dose":{"value":500,"unit":"μg/L"},"is_fatal":false,"study_design":"Female Wistar rats were orally exposed to mercury (5, 50 and 500 μg/L in drinking water) for 28 days to investigate the toxicodynamics of mercuric chloride (HgCl(2))-induced alterations in myometrial activity."}]
e95dc6db-2b58-4e48-970d-1579d0100b37	2	32027241	2025	[{"case_id":"case_001","case_type":"animal","metal_type":"铅","metal_compound":"Pb","species":"小鼠","exposure_route":["暴露途径未明确说明"],"exposure_dose":{"value":null,"unit":null},"is_fatal":false,"study_design":"研究采用体内外实验方法，探讨P62/Nrf2/Keap1信号通路在铅诱导的神经毒性中的作用。"},{"case_id":"case_002","case_type":"cell","metal_type":"铅","metal_compound":"Pb","species":"细胞","exposure_route":["暴露途径未明确说明"],"exposure_dose":{"value":null,"unit":null},"is_fatal":false,"study_design":"研究采用体内外实验方法，探讨P62/Nrf2/Keap1信号通路在铅诱导的神经毒性中的作用。"}]
e97efcac-5c51-4256-837c-a57baba28661	1	31199764		[{"case_id":"case_1","case_type":"human","metal_type":"铅","metal_compound":"未指定","species":"人","exposure_route":["土壤","油漆","灰尘"],"exposure_dose":{"value":"未指定","unit":"未指定"},"is_fatal":false,"study_design":"使用X射线荧光光谱法(XRF)分析居民收集的土壤、油漆和灰尘样本，以筛查家庭环境中的铅危害。"}]
e98504b7-8abb-485f-b5e9-312bec63cf79	0	36343853	2020	无案例
e9912d86-48b9-4be9-a3fe-d3c5e26a19c9	1		2019	[{"case_id":"case_0001","case_type":"animal","metal_type":"砷","metal_compound":"sodium-arsenite","species":"Wistar rats","exposure_route":["oral"],"exposure_dose":{"value":10,"unit":"mg/kg body weight"},"is_fatal":false,"study_design":"Twenty-four female Wistar rats were randomly divided into four groups and treated with sodium arsenite (10 mg/kg body weight) in combination with curcumin (20 mg/kg body weight) for 8 days."}]
e99781ca-183e-4c32-a306-2d24e89135da	4	37690411	2023	[{"case_id":"case_0001","case_type":"animal","metal_type":"Copper","metal_compound":"Cu","species":"tree sparrow (Passer montanus)","exposure_route":["environmental"],"exposure_dose":{"value":null,"unit":null},"is_fatal":false,"study_design":"Investigation of bioaccumulation in different organs and tissues of urban birds collected from polluted and unpolluted sites."},{"case_id":"case_0002","case_type":"animal","metal_type":"Zinc","metal_compound":"Zn","species":"tree sparrow (Passer montanus)","exposure_route":["environmental"],"exposure_dose":{"value":null,"unit":null},"is_fatal":false,"study_design":"Investigation of bioaccumulation in different organs and tissues of urban birds collected from polluted and unpolluted sites."},{"case_id":"case_0003","case_type":"animal","metal_type":"Lead","metal_compound":"Pb","species":"tree sparrow (Passer montanus)","exposure_route":["environmental"],"exposure_dose":{"value":null,"unit":null},"is_fatal":false,"study_design":"Investigation of bioaccumulation in different organs and tissues of urban birds collected from polluted and unpolluted sites."},{"case_id":"case_0004","case_type":"animal","metal_type":"Cadmium","metal_compound":"Cd","species":"tree sparrow (Passer montanus)","exposure_route":["environmental"],"exposure_dose":{"value":null,"unit":null},"is_fatal":false,"study_design":"Investigation of bioaccumulation in different organs and tissues of urban birds collected from polluted and unpolluted sites."}]
e9a34ad4-2843-4cf2-b0ef-3b059a1e0d28	6	32441902		[{"case_id":"case_1","case_type":"human","metal_type":"铅","metal_compound":"Pb","species":"人","exposure_route":["母乳"],"exposure_dose":{"value":11.5,"unit":"μg/L"},"is_fatal":false,"study_design":"评估伊朗西部克尔曼沙阿市城市地区妇女母乳中铅、汞、镉、镍、铬和砷对婴儿的健康风险"},{"case_id":"case_2","case_type":"human","metal_type":"汞","metal_compound":"Hg","species":"人","exposure_route":["母乳"],"exposure_dose":{"value":0.31,"unit":"μg/L"},"is_fatal":false,"study_design":"评估伊朗西部克尔曼沙阿市城市地区妇女母乳中铅、汞、镉、镍、铬和砷对婴儿的健康风险"},{"case_id":"case_3","case_type":"human","metal_type":"镉","metal_compound":"Cd","species":"人","exposure_route":["母乳"],"exposure_dose":{"value":0.72,"unit":"μg/L"},"is_fatal":false,"study_design":"评估伊朗西部克尔曼沙阿市城市地区妇女母乳中铅、汞、镉、镍、铬和砷对婴儿的健康风险"},{"case_id":"case_4","case_type":"human","metal_type":"镍","metal_compound":"Ni","species":"人","exposure_route":["母乳"],"exposure_dose":{"value":19.25,"unit":"μg/L"},"is_fatal":false,"study_design":"评估伊朗西部克尔曼沙阿市城市地区妇女母乳中铅、汞、镉、镍、铬和砷对婴儿的健康风险"},{"case_id":"case_5","case_type":"human","metal_type":"铬","metal_compound":"Cr","species":"人","exposure_route":["母乳"],"exposure_dose":{"value":41.07,"unit":"μg/L"},"is_fatal":false,"study_design":"评估伊朗西部克尔曼沙阿市城市地区妇女母乳中铅、汞、镉、镍、铬和砷对婴儿的健康风险"},{"case_id":"case_6","case_type":"human","metal_type":"砷","metal_compound":"As","species":"人","exposure_route":["母乳"],"exposure_dose":{"value":1.96,"unit":"μg/L"},"is_fatal":false,"study_design":"评估伊朗西部克尔曼沙阿市城市地区妇女母乳中铅、汞、镉、镍、铬和砷对婴儿的健康风险"}]
e9beff6a-0dbe-494a-9235-613129d6600b	1		2023	[{"case_id":"case_001","case_type":"animal","metal_type":"汞","metal_compound":"总汞和甲基汞","species":"淡水鱼","exposure_route":["食物网"],"exposure_dose":{"value":"未提供具体数值","unit":"未提供单位"},"is_fatal":false,"study_design":"研究首次提出了改进的生物放大因子（BMF'），用于评估四个地点的淡水鱼在降雨前后汞的生物积累。通过氮稳定同位素氨基酸（δ(15)N(AAs)）结合碳稳定同位素（δ(13)C）识别每个鱼的饮食来源和营养级，使用MixSIAR得出的饮食贡献来计算BMF'。"}]
e9c3aada-48ab-4e72-8bdf-b18a60639f89	1	32540539	2020	[{"case_id":"case_1","case_type":"human","metal_type":"砷","metal_compound":"未指定","species":"人类","exposure_route":["饮用水"],"exposure_dose":{"value":"未指定","unit":"未指定"},"is_fatal":false,"study_design":"临床病例报告"}]
e9d732ec-f563-420d-8422-4c1b5ddf8534	1	40187522		[{"case_id":"case_1","case_type":"animal","metal_type":"multiple_metals","metal_compound":"industrial effluents","species":"Oreochromis niloticus","exposure_route":["environmental"],"exposure_dose":{"value":"1/5th of predetermined LC(50)","unit":"sub-lethal"},"is_fatal":false,"study_design":"Determine the sub-lethal impact of industrial effluents from Sundar Industrial Estate on Oreochromis niloticus with proper negative control."}]
ea32c249-0697-4778-adab-dae23df815ba	1		2020	[{"case_id":"case_1","case_type":"human","metal_type":"汞","metal_compound":"methylmercury","species":"人类","exposure_route":["通过食用海洋鱼类"],"exposure_dose":{"value":0.56,"unit":"μg g(-1)"},"is_fatal":false,"study_design":"研究法国里维埃拉地区人群的汞暴露水平，使用头发中的汞浓度作为甲基汞暴露的代理指标"}]
ea68e0fb-b0cf-40ad-8087-171e222e0f1d	2	39531827	2025	[{"case_id":"case_1","case_type":"animal","metal_type":"copper","metal_compound":"Cu","species":"Eisenia fetida","exposure_route":["soil"],"exposure_dose":{"value":null,"unit":null},"is_fatal":false,"study_design":"Investigated the toxicities of copper (Cu)/erythromycin (ERY) and lead (Pb)/norfloxacin (NOR) to earthworms (Eisenia fetida)."},{"case_id":"case_2","case_type":"animal","metal_type":"lead","metal_compound":"Pb","species":"Eisenia fetida","exposure_route":["soil"],"exposure_dose":{"value":null,"unit":null},"is_fatal":false,"study_design":"Investigated the toxicities of copper (Cu)/erythromycin (ERY) and lead (Pb)/norfloxacin (NOR) to earthworms (Eisenia fetida)."}]
ea79ae57-a40e-424e-a5f9-04a292c2e8b5	4	32417751		[{"case_id":"1","case_type":"cell","metal_type":"砷","metal_compound":"NaAsO2","species":"正常人类肝细胞（MIHA细胞系）","exposure_route":["体外处理"],"exposure_dose":{"value":0,"unit":"μM"},"is_fatal":false,"study_design":"研究了不同剂量的NaAsO2对MIHA细胞的影响，以及baicalein在减轻砷诱导的氧化应激中的作用和机制。"},{"case_id":"2","case_type":"cell","metal_type":"砷","metal_compound":"NaAsO2","species":"正常人类肝细胞（MIHA细胞系）","exposure_route":["体外处理"],"exposure_dose":{"value":5,"unit":"μM"},"is_fatal":false,"study_design":"研究了不同剂量的NaAsO2对MIHA细胞的影响，以及baicalein在减轻砷诱导的氧化应激中的作用和机制。"},{"case_id":"3","case_type":"cell","metal_type":"砷","metal_compound":"NaAsO2","species":"正常人类肝细胞（MIHA细胞系）","exposure_route":["体外处理"],"exposure_dose":{"value":10,"unit":"μM"},"is_fatal":false,"study_design":"研究了不同剂量的NaAsO2对MIHA细胞的影响，以及baicalein在减轻砷诱导的氧化应激中的作用和机制。"},{"case_id":"4","case_type":"cell","metal_type":"砷","metal_compound":"NaAsO2","species":"正常人类肝细胞（MIHA细胞系）","exposure_route":["体外处理"],"exposure_dose":{"value":20,"unit":"μM"},"is_fatal":false,"study_design":"研究了不同剂量的NaAsO2对MIHA细胞的影响，以及baicalein在减轻砷诱导的氧化应激中的作用和机制。"}]
ead10cf0-3717-4221-81c3-b228177ae6e5	1	38097218	2024	[{"case_id":"case_01","case_type":"animal","metal_type":"砷","metal_compound":"arsenite","species":"小鼠","exposure_route":["口服"],"exposure_dose":{"value":10,"unit":"mg/kg"},"is_fatal":false,"study_design":"研究评估了Zingerone（ZNG）对小鼠中砷（As）诱导的葡萄糖不耐受（GI）和肝毒性的保护作用。小鼠先接受ZNG（25, 50, 和 100 mg/kg，口服灌胃，29天）处理，然后给予As（10 mg/kg，口服灌胃，29天）。"}]
eaf33812-3251-472a-9047-54cac3314555	1	37230210	2020	[{"case_id":"case_0001","case_type":"animal","metal_type":"铅","metal_compound":"Pb","species":"斑马鱼（Danio rerio）","exposure_route":["水体暴露"],"exposure_dose":{"value":34,"unit":"°C"},"is_fatal":true,"study_design":"研究了热应激条件下（34°C）铅（Pb）暴露对斑马鱼胚胎的影响，包括细胞凋亡、炎症反应、氧化防御和DNA甲基化。"}]
eafecc79-540c-426e-a9e9-1859467992a6	1	39675543	2023	[{"case_id":"case_001","case_type":"human","metal_type":"砷","metal_compound":"未指定","species":"人类","exposure_route":["摄入"],"exposure_dose":{"value":"未指定","unit":"未指定"},"is_fatal":true,"study_design":"侦探小说中描述的案例，用于教育读者关于砷中毒的神经症状"}]
eb36e71c-104f-4e3e-8845-3ed86219b880	1	32729960	2023	[{"case_id":"case_001","case_type":"animal","metal_type":"砷","metal_compound":"无机砷化合物","species":"动物","exposure_route":["饮水","土壤"],"exposure_dose":{"value":null,"unit":null},"is_fatal":false,"study_design":"研究了无机砷对动物多器官毒性及其毒性机制，并总结了几种对砷中毒有治疗效果的药物，以减少砷污染的危害。"}]
eb7137f8-d26b-4182-adf6-6fadb8824f32	1	35831694	2025	[{"case_id":"case_001","case_type":"animal","metal_type":"砷","metal_compound":"未指定","species":"小鼠","exposure_route":["口服"],"exposure_dose":{"value":20,"unit":"mg/kg"},"is_fatal":false,"study_design":"使用链脲佐菌素(STZ)作为1型糖尿病的诱导剂，与不同剂量的砷联合使用，以确定砷是否增强STZ的效果，加速1型糖尿病的发展。"}]
eb8735b9-f459-438b-b96c-f6c2407c4c6b	1		2020	[{"case_id":"case_1","case_type":"animal","metal_type":"汞","metal_compound":"methylmercury","species":"brook trout (Salvelinus fontinalis) and Allegheny pearl dace (Margariscus margarita)","exposure_route":["aquatic ecosystem"],"exposure_dose":{"value":"not specified","unit":"not specified"},"is_fatal":false,"study_design":"Comparative study of mercury biomagnification in lacustrine food webs with and without invasive species along a dissolved organic carbon gradient."}]
eb8e43e6-0c28-436f-8e14-12035d13557a	4	32750588	2023	[{"case_id":"case_1","case_type":"animal","metal_type":"Cadmium","metal_compound":"Cd","species":"Artemia franciscana","exposure_route":["immersion"],"exposure_dose":{"value":7.7,"unit":"mg/L"},"is_fatal":false,"study_design":"Exposure to Cd for 24 and 48 hours to examine oxidative stress and neurotoxicity."},{"case_id":"case_2","case_type":"animal","metal_type":"Cadmium","metal_compound":"Cd","species":"Artemia franciscana","exposure_route":["immersion"],"exposure_dose":{"value":77,"unit":"mg/L"},"is_fatal":false,"study_design":"Exposure to Cd for 24 and 48 hours to examine oxidative stress and neurotoxicity."},{"case_id":"case_3","case_type":"animal","metal_type":"Zinc","metal_compound":"Zn","species":"Artemia franciscana","exposure_route":["immersion"],"exposure_dose":{"value":14,"unit":"mg/L"},"is_fatal":false,"study_design":"Exposure to Zn for 24 and 48 hours to examine oxidative stress and neurotoxicity."},{"case_id":"case_4","case_type":"animal","metal_type":"Zinc","metal_compound":"Zn","species":"Artemia franciscana","exposure_route":["immersion"],"exposure_dose":{"value":72,"unit":"mg/L"},"is_fatal":false,"study_design":"Exposure to Zn for 24 and 48 hours to examine oxidative stress and neurotoxicity."}]
eb8e91c2-9bf4-472e-b70f-6d2ca5e46c26	3			[{"case_id":"case_1","case_type":"human","metal_type":"arsenic","metal_compound":"无特定化合物","species":"人类","exposure_route":["尿液"],"exposure_dose":{"value":"Quartiles","unit":"无单位（Quartiles表示剂量分组）"},"is_fatal":false,"study_design":"横断面研究，探讨氧化应激作为中介变量在重金属暴露与精液质量之间的关系"},{"case_id":"case_2","case_type":"human","metal_type":"cadmium","metal_compound":"无特定化合物","species":"人类","exposure_route":["尿液"],"exposure_dose":{"value":"Quartiles","unit":"无单位（Quartiles表示剂量分组）"},"is_fatal":false,"study_design":"横断面研究，探讨氧化应激作为中介变量在重金属暴露与精液质量之间的关系"},{"case_id":"case_3","case_type":"human","metal_type":"lead","metal_compound":"无特定化合物","species":"人类","exposure_route":["尿液"],"exposure_dose":{"value":"Quartiles","unit":"无单位（Quartiles表示剂量分组）"},"is_fatal":false,"study_design":"横断面研究，探讨氧化应激作为中介变量在重金属暴露与精液质量之间的关系"}]
eb920901-f176-4f07-a0ed-5aa15b29394b	1	36088639	2020	[{"case_id":"case_1","case_type":"animal","metal_type":"铬","metal_compound":"六价铬(Cr(VI))","species":"大鼠","exposure_route":["腹腔注射"],"exposure_dose":{"value":[0,2,4,6],"unit":"mg/kg体重"},"is_fatal":true,"study_design":"28只雄性大鼠分为四组，分别腹腔注射0, 2, 4, 和6 mg/kg体重的重铬酸钾，持续5周，研究包括肾脏组织病理学和超微结构分析、生化指标测定和相关蛋白含量测量。"}]
eb964570-1d3b-40b6-b7bb-b6025d9d17c5	6	32146629		[{"case_id":"case_1","case_type":"human","metal_type":"铅","metal_compound":"未指定","species":"儿童","exposure_route":["ingestion","inhalation","dermal contact"],"exposure_dose":{"value":0.3,"unit":"μg·kg(-1)·d(-1)"},"is_fatal":false,"study_design":"通过Monte Carlo模拟方法评估北京地区不同年龄段儿童和青少年通过多种环境途径接触重金属的健康风险"},{"case_id":"case_2","case_type":"human","metal_type":"重金属","metal_compound":"未指定","species":"儿童","exposure_route":["ingestion","inhalation","dermal contact"],"exposure_dose":{"value":0.5,"unit":"point reduction in intelligence quotient"},"is_fatal":false,"study_design":"通过Monte Carlo模拟方法评估北京地区不同年龄段儿童和青少年通过多种环境途径接触重金属的健康风险"},{"case_id":"case_3","case_type":"human","metal_type":"重金属","metal_compound":"未指定","species":"儿童","exposure_route":["ingestion","inhalation","dermal contact"],"exposure_dose":{"value":1.32,"unit":"非致癌风险值"},"is_fatal":false,"study_design":"通过Monte Carlo模拟方法评估北京地区不同年龄段儿童和青少年通过多种环境途径接触重金属的健康风险"},{"case_id":"case_4","case_type":"human","metal_type":"重金属","metal_compound":"未指定","species":"儿童","exposure_route":["ingestion","inhalation","dermal contact"],"exposure_dose":{"value":1.3,"unit":"非致癌风险值"},"is_fatal":false,"study_design":"通过Monte Carlo模拟方法评估北京地区不同年龄段儿童和青少年通过多种环境途径接触重金属的健康风险"},{"case_id":"case_5","case_type":"human","metal_type":"重金属","metal_compound":"未指定","species":"儿童","exposure_route":["ingestion","inhalation","dermal contact"],"exposure_dose":{"value":0.00000273,"unit":"致癌风险值"},"is_fatal":false,"study_design":"通过Monte Carlo模拟方法评估北京地区不同年龄段儿童和青少年通过多种环境途径接触重金属的健康风险"},{"case_id":"case_6","case_type":"human","metal_type":"重金属","metal_compound":"未指定","species":"儿童","exposure_route":["ingestion","inhalation","dermal contact"],"exposure_dose":{"value":0.00000239,"unit":"致癌风险值"},"is_fatal":false,"study_design":"通过Monte Carlo模拟方法评估北京地区不同年龄段儿童和青少年通过多种环境途径接触重金属的健康风险"}]
eb9f866c-8bec-43b4-b73d-86f2c9d9dd65	1	31356888	2022	[{"case_id":"case_001","case_type":"animal","metal_type":"铅","metal_compound":"Pb","species":"小鼠","exposure_route":["口服"],"exposure_dose":{"value":20,"unit":"mg/kg/day"},"is_fatal":false,"study_design":"评估甘氨酸对铅诱导的雄性小鼠生殖毒性的作用。小鼠连续35天每天通过口服给予铅（20 mg/kg/day）和甘氨酸（250 和 500 mg/kg/day）。监测了生殖系统重量指数、睾丸和分离精子中的氧化应激生物标志物、精子运动学、精子线粒体指数和睾丸组织病理变化。"}]
ebfdca41-7cd9-48f1-af1d-a94ca2a1b323	1	34986563	2020	[{"case_id":"case_1","case_type":"human","metal_type":"汞","metal_compound":"汞蒸汽","species":"人类","exposure_route":["吸入"],"exposure_dose":{"value":"未指定","unit":"未指定"},"is_fatal":false,"study_design":"分析了CYP3A基因多态性位点与慢性汞中毒发展之间的关系。研究对象包括120名长期暴露于汞蒸汽的工人和50名与慢性汞中毒相关的GG-HSPA1B (+1267A/G)基因型的携带者。"}]
ec222dd2-8862-4d9f-a38b-c5b65f6864e0	1	36126735	2019	[{"case_id":"case_001","case_type":"animal","metal_type":"其他金属","metal_compound":"未指定","species":"Brachionus koreanus","exposure_route":["seawater"],"exposure_dose":{"value":"未指定","unit":"未指定"},"is_fatal":false,"study_design":"Field seawater collected from five different sites of Youngil Bay, South Korea, where pollution by metals is predicted due to industrial discharges from nearby steel industry complexes. Marine rotifer B. koreanus was exposed to different seawater samples."}]
ec51311c-8e12-451a-a7c1-859fe29a6a54	1	39269536	2022	[{"case_id":"1","case_type":"animal","metal_type":"汞","metal_compound":"methylmercury","species":"white sharks (Carcharodon carcharias)","exposure_route":["atmospheric Hg deposition pathways"],"exposure_dose":{"value":"未提供具体数值","unit":"未提供具体单位"},"is_fatal":false,"study_design":"研究使用Hg同位素组成来展示Hg暴露源在不同生态特征的白鲨种群间的变化，并通过Δ(200)Hg鲨鱼组织中的标记，发现大气汞沉降路径在沿海和远洋栖息地之间有所不同。"}]
ec533a3c-0025-485e-b82d-9204a54747b8	3	33852125	2022	[{"case_id":"1","case_type":"animal","metal_type":"镉","metal_compound":"Cd","species":"Eisenia fetida（品牌蚯蚓）","exposure_route":["土壤暴露"],"exposure_dose":{"value":null,"unit":null},"is_fatal":false,"study_design":"品牌蚯蚓暴露于不同金属污染梯度的自然土壤中14天，随后在清洁土壤中进行14天的消除阶段。"},{"case_id":"2","case_type":"animal","metal_type":"砷","metal_compound":"As","species":"Eisenia fetida（品牌蚯蚓）","exposure_route":["土壤暴露"],"exposure_dose":{"value":null,"unit":null},"is_fatal":false,"study_design":"品牌蚯蚓暴露于不同金属污染梯度的自然土壤中14天，随后在清洁土壤中进行14天的消除阶段。"},{"case_id":"3","case_type":"animal","metal_type":"锌","metal_compound":"Zn","species":"Eisenia fetida（品牌蚯蚓）","exposure_route":["土壤暴露"],"exposure_dose":{"value":null,"unit":null},"is_fatal":false,"study_design":"品牌蚯蚓暴露于不同金属污染梯度的自然土壤中14天，随后在清洁土壤中进行14天的消除阶段。"}]
ec7a9534-d382-4f43-9810-c6cdb6c23d15	1	31695366	2024	[{"case_id":"case_01","case_type":"animal","metal_type":"砷","metal_compound":"arsenite","species":"Wistar rats","exposure_route":["oral"],"exposure_dose":{"value":5,"unit":"mg/kg"},"is_fatal":false,"study_design":"Male Wistar rats were divided into control, As(3+), and As(3+)+DHZ groups. The As(3+) group received 5 mg/kg sodium arsenite (NaAsO2) orally while As(3+)+DHZ group received 50 mg/kg synthesized DHZ along with As(3+) for 42 days."}]
ec87b156-457b-42ff-806e-e83135afaf10	1		2021	[{"case_id":"case_1","case_type":"animal","metal_type":"砷","metal_compound":"无机砷","species":"小鼠","exposure_route":["饮水和食物"],"exposure_dose":{"value":null,"unit":null},"is_fatal":false,"study_design":"研究无机砷(iAs)在小鼠体内的代谢和毒性以及肠道微生物组如何与iAs相互作用引起疾病。"}]
ecbd7102-2fe7-480c-a280-56893138d10d	2	30758455	2019	[{"case_id":"case_001","case_type":"animal","metal_type":"汞","metal_compound":"Hg(2+)","species":"Sprague-Dawley rats","exposure_route":["intravenous"],"exposure_dose":{"value":null,"unit":null},"is_fatal":false,"study_design":"使用VES-g-CSO/VES-g-CS MM载药系统进行Hg(2+)检测和解毒，通过荧光显微镜评估细胞摄取和Hg(2+)检测，并通过静脉注射进行体内应用。评估了汞中毒大鼠模型中汞含量、血液和肝脏中的汞含量、丙氨酸转氨酶和天冬氨酸转氨酶活性，以评估解毒效果。"},{"case_id":"case_002","case_type":"cell","metal_type":"汞","metal_compound":"Hg(2+)","species":"human L929 cells","exposure_route":["cell uptake"],"exposure_dose":{"value":null,"unit":null},"is_fatal":false,"study_design":"使用VES-g-CSO/VES-g-CS MM载药系统进行Hg(2+)检测和解毒，通过荧光显微镜评估C-DMSA细胞摄取和Hg(2+)检测。"}]
ecbe89df-f792-4576-a0c3-7108789b928d	1			[{"case_id":"case_0001","case_type":"human","metal_type":"铅","metal_compound":"lead acetate","species":"children","exposure_route":["paint"],"exposure_dose":{"value":100,"unit":"percent"},"is_fatal":false,"study_design":"Proactive and Equitable Intervention for children under 6 years old exposed to lead paint hazards."}]
ece1a5c9-fe4c-4000-9f1a-b0b3d3b82cb5	1	40400301	2019	[{"case_id":"case_001","case_type":"human","metal_type":"汞","metal_compound":"未指定","species":"人类","exposure_route":["食用受污染的海鲜","牙科汞合金挥发","职业暴露（例如金矿开采）"],"exposure_dose":{"value":"未指定","unit":"未指定"},"is_fatal":true,"study_design":"系统综述，包括48个病例报告、24个横断面研究、6个病例系列和2个队列研究，共9,284人。"}]
ece387e3-8e6d-4194-b240-ea60765a7bfa	1	31959258		[{"case_id":"case_1","case_type":"animal","metal_type":"砷","metal_compound":"sodium (meta) arsenite (NaAsO2)","species":"Wistar rats","exposure_route":["p.o"],"exposure_dose":{"value":10,"unit":"mg/kg b.wt."},"is_fatal":false,"study_design":"An experimental study was conducted in male Wistar rats to explore the antioxidant potential of telmisartan to overcome arsenic-induced perturbations in redox homeostasis pro-inflammatory cytokines, prostaglandin-E(2) levels and aortic dysfunction."}]
ed10c9e7-9b46-4e56-90c2-3dc1ce933eb4	1	31006320	2025	[{"case_id":"case_1","case_type":"animal","metal_type":"镉/Cadmium/Cd","metal_compound":"未指定","species":"斑马鱼/Zebrafish","exposure_route":["水/food"],"exposure_dose":{"value":"未指定","unit":"未指定"},"is_fatal":false,"study_design":"评估甲基吲哚衍生物在减轻镉诱导的肾炎中的治疗潜力。通过网络药理学和分子对接分析，筛选出衍生物IC进行进一步研究。在体外筛选中，IC显示出强烈的抗氧化和抗炎特性，并以剂量依赖性方式减少镉诱导的氧化应激、脂质过氧化和凋亡。在肾脏组织中，IC治疗降低了乳酸脱氢酶(LDH)和丙二醛(MDA)的水平，同时恢复了抗氧化酶如过氧化氢酶(CAT)和超氧化物歧化酶(SOD)的活性。IC还显著下调了包括TNF-α、IL-1β、IL-6和NF-κB在内的促炎细胞因子基因的表达。对斑马鱼肾脏的组织病理学分析显示了肾脏组织结构的恢复，验证了IC的保护效果。"}]
